2_16	1550	12	129.1666667	10662.86719
2_16	53399998650	12	4449999888	2.51E+18
2_16	60370009757	12	5030834146	8.24E+17
2_16	69640077547	12	5803339796	3.74E+18
2_16	4650	12	387.5	250056.9905
2_16	41200002847	12	3433333571	3.57E+18
2_16	43599975582	12	3633331299	3.28E+18
2_16	64000040093	12	5333336674	3.19E+18
3_1	128	5	25.6	409.8
3_1	101	5	20.2	137.2
3_1	104	5	20.8	494.2
3_1	61	5	12.2	31.7
3_1	228	5	45.6	896.8
3_2	47	5	9.4	144.3
3_2	91	5	18.2	436.7
3_2	223	5	44.6	7624.3
3_2	27	5	5.4	38.3
3_2	34	5	6.8	51.7
3_2	54	5	10.8	205.2
3_2	9	5	1.8	4.7
4_1	12	100	0.12	0.08
4_1	8	100	0.08	0.04
4_1	30	100	0.3	0.21
4_1	8	100	0.08	0.04
4_1	552	100	5.52	24.09
4_1	16	100	0.16	0.16
4_1	172	100	1.72	9.63
4_1	26	100	0.26	0.36
4_1	40	100	0.4	2.93
4_1	36	100	0.36	0.49
4_1	101	100	1.01	3.91
4_1	400	100	4	20.55
4_1	6	100	0.06	0.05
4_1	77	100	0.77	2.38
4_1	113	100	1.13	4.05
4_1	695	100	6.95	19.16
4_1	1554	100	15.54	192.31
4_1	768	100	7.68	58.59
4_1	113	100	1.13	9.76
4_1	988	100	9.88	46.68
4_1	87	100	0.87	1.99
4_1	20	100	0.2	0.17
4_1	186	100	1.86	5.55
4_1	8	100	0.08	0.06
4_1	10	100	0.1	0.07
4_1	34	100	0.34	0.65
4_1	14	100	0.14	0.13
4_1	20	100	0.2	0.09
4_1	109	100	1.09	2.35
4_1	16	100	0.16	0.13
4_1	370	100	3.7	13.37
4_1	55	100	0.55	0.91
4_1	315	100	3.15	60.75
4_1	50	100	0.5	0.94
4_1	97	100	0.97	13.2
4_1	26	100	0.26	0.17
4_1	149	100	1.49	10.17
4_1	135	100	1.35	4.95
4_1	18	100	0.18	0.1
4_1	40	100	0.4	1.17
4_1	149	100	1.49	14.9
4_1	1453	100	14.53	36.07
4_1	1360	100	13.6	261.47
4_1	798	100	7.98	221.81
4_1	196	100	1.96	9.4
4_1	1457	100	14.57	80.66
4_1	99	100	0.99	1.69
4_1	18	100	0.18	0.2
4_1	119	100	1.19	3.6
4_1	10	100	0.1	0.05
4_1	24	100	0.24	0.21
4_1	18	100	0.18	0.2
4_2	70	81	0.86	3.72
4_2	45	81	0.56	3.98
4_2	1057	81	13.05	259.7
4_2	35	81	0.43	1.42
4_2	206	81	2.54	25.98
4_2	124	81	1.53	4.03
4_2	577	81	7.12	83.68
4_2	228	81	2.81	29.4
4_2	348	81	4.3	194.44
4_2	62	81	0.77	5.46
4_2	92	81	1.14	5.29
4_2	40	81	0.49	1.45
4_2	32	81	0.4	3.07
4_2	2	81	0.02	0.02
4_2	325	81	4.01	58.29
4_2	6	81	0.07	0.17
4_2	328	81	4.05	21.22
4_2	56	81	0.69	2.49
4_2	24	81	0.3	1.84
4_2	13	81	0.16	0.21
4_2	24	81	0.3	0.99
4_2	47	81	0.58	2.15
4_2	78	81	0.96	2.81
4_2	46	81	0.57	6.27
4_2	217	81	2.68	148.15
4_2	251	81	3.1	90.44
4_2	81	81	1	5.53
4_2	221	81	2.73	22.45
4_2	10	81	0.12	0.28
4_2	208	81	2.57	21.77
4_2	111	81	1.37	10.21
4_2	334	81	4.12	108.68
4_2	17	81	0.21	0.54
4_2	18	81	0.22	0.38
4_2	10	81	0.12	0.18
4_2	88	81	1.09	4.98
4_2	142	81	1.75	8.96
4_2	57	81	0.7	3.04
4_2	80	81	0.99	12.41
4_2	3	81	0.04	0.04
4_2	15	81	0.19	0.95
4_2	3	81	0.04	0.06
4_2	5	81	0.06	0.08
4_2	14	81	0.17	0.19
4_2	2	81	0.02	0.02
4_2	7	81	0.09	0.1
4_2	34	81	0.42	1.4
4_2	9	81	0.11	0.2
4_2	8	81	0.1	0.12
4_2	3	81	0.04	0.06
4_2	16	81	0.2	0.41
4_2	259	81	3.2	61.84
4_2	270	81	3.33	73.4
4_2	3	81	0.04	0.06
4_2	47	81	0.58	2.85
4_2	60	81	0.74	5.12
4_2	1653	81	20.41	769.17
4_2	34	81	0.42	0.9
4_2	209	81	2.58	15.25
4_2	94	81	1.16	2.71
4_2	322	81	3.98	25.07
4_2	39	81	0.48	1.35
4_2	71	81	0.88	6.51
4_2	68	81	0.84	2.24
4_2	26	81	0.32	1.17
4_2	6	81	0.07	0.09
4_2	2	81	0.02	0.02
4_2	11	81	0.14	0.24
4_2	140	81	1.73	26.55
4_2	26	81	0.32	1.27
4_2	722	81	8.91	88.63
4_2	58	81	0.72	4.41
4_2	13	81	0.16	0.21
4_2	10	81	0.12	0.21
4_2	13	81	0.16	0.36
4_2	36	81	0.44	0.95
4_2	58	81	0.72	1.81
4_2	20	81	0.25	0.64
4_2	35	81	0.43	2.97
4_2	18	81	0.22	0.68
4_2	13	81	0.16	0.69
4_2	30	81	0.37	0.99
4_2	2	81	0.02	0.02
4_2	19	81	0.23	0.33
4_2	8	81	0.1	0.34
4_2	71	81	0.88	2.41
4_2	5	81	0.06	0.06
4_2	2	81	0.02	0.02
4_2	22	81	0.27	0.33
4_2	25	81	0.31	0.67
4_2	100	81	1.23	5.08
4_2	10	81	0.12	0.38
4_2	4	81	0.05	0.05
4_2	4	81	0.05	0.07
4_2	9	81	0.11	0.33
4_2	6	81	0.07	0.14
4_2	4	81	0.05	0.05
4_2	18	81	0.22	0.65
4_2	2	81	0.02	0.02
4_2	6	81	0.07	0.09
4_2	8	81	0.1	0.14
4_2	5	81	0.06	0.06
4_2	6	81	0.07	0.09
4_2	19	81	0.23	0.66
4_2	6	81	0.07	0.17
4_2	497	81	6.14	121.94
4_2	144	81	1.78	8.88
4_2	2	81	0.02	0.05
5_1	36	40	0.9	1.015
5_1	56	40	1.4	1.579
5_1	80	40	2	2.692
5_1	120	40	3	9.974
5_1	48	40	1.2	1.533
5_1	72	40	1.8	1.836
5_1	18	40	0.45	0.408
5_2	39	40	0.97	1.056
5_2	60	40	1.5	1.538
5_2	78	40	1.95	2.726
5_2	111	40	2.77	7.513
5_2	62	40	1.55	1.741
5_2	42	40	1.05	1.279
5_2	13	40	0.32	0.277
5_3	43	40	1.07	1.097
5_3	62	40	1.55	1.843
5_3	81	40	2.02	3.256
5_3	119	40	2.97	9.563
5_3	49	40	1.22	2.692
5_3	70	40	1.75	3.167
5_3	21	40	0.52	1.589
7_1	204	88	2.3182	17.07
7_1	212	88	2.4091	19.9227
7_1	80	88	0.9091	5.6928
7_1	441	88	5.0114	61.5286
7_1	12	88	0.1364	0.2341
7_1	56	88	0.6364	2.5099
7_1	18	88	0.2045	0.7623
7_1	1	88	0.0114	0.0114
7_1	79	88	0.8977	9.3572
7_1	15	88	0.1705	0.7407
7_1	18	88	0.2045	0.2565
7_1	27	88	0.3068	0.9737
7_1	30	88	0.3409	1.2388
7_1	20	88	0.2273	0.7064
7_1	11	88	0.125	0.2486
7_2	21	84	0.25	0.8886
7_2	73	84	0.869	7.9465
7_2	35	84	0.4167	5.0894
7_2	19	84	0.2262	0.7314
7_2	5	84	0.0595	0.153
7_2	2	84	0.0238	0.0476
7_2	5	84	0.0595	0.1048
7_2	2	84	0.0238	0.0476
7_2	2	84	0.0238	0.0235
7_2	5	84	0.0595	0.0808
7_2	5	84	0.0595	0.0808
7_2	23	84	0.2738	0.7073
7_2	2	84	0.0238	0.0476
7_2	1	84	0.0119	0.0119
7_3	152	88	1.7273	3.5569
7_3	225	88	2.5568	9.2151
7_3	180	88	2.0455	5.3772
7_3	119	88	1.3523	5.0124
7_3	116	88	1.3182	2.9551
7_3	69	88	0.7841	1.9184
7_3	169	88	1.9205	10.8557
7_3	331	88	3.7614	13.2412
7_3	565	88	6.4205	27.5798
7_3	134	88	1.5227	8.0455
7_3	113	88	1.2841	6.2747
7_3	92	88	1.0455	3.5611
7_3	143	88	1.625	8.6279
7_3	3	88	0.0341	0.0563
7_3	8	88	0.0909	0.1066
7_3	9	88	0.1023	0.1159
7_3	10	88	0.1136	0.1019
7_3	69	88	0.7841	1.5505
7_3	100	88	1.1364	2.1421
7_3	8	88	0.0909	0.1066
7_3	5	88	0.0568	0.0542
7_3	17	88	0.1932	0.6634
7_3	20	88	0.2273	0.2466
7_3	10	88	0.1136	0.1479
7_3	16	88	0.1818	0.4033
7_3	17	88	0.1932	0.6864
